time,group,numsprays,area,numcolonies,avgarea
355273.0,A,3,13623.5,98,139.01530612244898
355273.0,B,9,4125.5,6,687.5833333333334
355273.0,A,9,9697.0,56,173.16071428571428
357075.0,B,6,13500.5,10,1350.05
357075.0,A,6,499.5,1,499.5
357075.0,A,0,28237.0,1,28237.0
357075.0,B,0,36247.5,2,18123.75
357075.0,B,3,17276.5,82,210.6890243902439
357075.0,A,3,12706.0,95,133.74736842105264
357075.0,B,9,2513.0,6,418.8333333333333
357075.0,A,9,9757.5,58,168.23275862068965
358876.0,B,6,14955.5,13,1150.423076923077
358876.0,A,6,1238.5,3,412.8333333333333
358876.0,A,0,28419.0,1,28419.0
358876.0,B,0,36836.5,1,36836.5
358876.0,B,3,18633.5,86,216.66860465116278
358876.0,A,3,13307.0,92,144.6413043478261
358876.0,B,9,3332.5,6,555.4166666666666
358876.0,A,9,9966.5,57,174.85087719298247
360678.0,B,6,9940.5,11,903.6818181818181
360678.0,A,6,0,0,0
360678.0,A,0,26130.5,1,26130.5
360678.0,B,0,34324.0,1,34324.0
360678.0,B,3,15253.5,88,173.33522727272728
360678.0,A,3,9098.0,89,102.2247191011236
360678.0,B,9,2936.5,7,419.5
360678.0,A,9,10017.0,64,156.515625
362479.0,B,6,12744.5,16,796.53125
362479.0,A,6,581.5,2,290.75
362479.0,A,0,25906.5,1,25906.5
362479.0,B,0,35928.0,1,35928.0
362479.0,B,3,14727.0,94,156.67021276595744
362479.0,A,3,12154.0,102,119.15686274509804
362479.0,B,9,2535.5,6,422.5833333333333
362479.0,A,9,10227.5,58,176.33620689655172
364281.0,B,6,16431.0,10,1643.1
364281.0,A,6,825.0,2,412.5
364281.0,A,0,29447.5,1,29447.5
364281.0,B,0,36665.0,1,36665.0
364281.0,B,3,15298.0,85,179.9764705882353
364281.0,A,3,14118.0,92,153.45652173913044
364281.0,B,9,2586.5,7,369.5
364281.0,A,9,8068.5,58,139.11206896551724
366082.0,B,6,16816.5,15,1121.1
366082.0,A,6,1346.5,4,336.625
366082.0,A,0,28809.0,1,28809.0
366082.0,B,0,38025.0,2,19012.5
366082.0,B,3,17398.5,92,189.1141304347826
366082.0,A,3,10768.0,85,126.68235294117648
366082.0,B,9,3906.0,8,488.25
366082.0,A,9,10679.0,58,184.1206896551724
367883.0,B,6,14399.0,16,899.9375
367883.0,A,6,0,0,0
367883.0,A,0,30140.0,1,30140.0
367883.0,B,0,37864.0,1,37864.0
367883.0,B,3,17360.0,85,204.23529411764707
367883.0,A,3,10979.5,89,123.36516853932584
367883.0,B,9,4792.5,8,599.0625
367883.0,A,9,9966.0,56,177.96428571428572
369684.0,B,6,17067.0,11,1551.5454545454545
369684.0,A,6,1498.5,4,374.625
369684.0,A,0,29306.5,1,29306.5
369684.0,B,0,37571.5,1,37571.5
369684.0,B,3,18336.5,90,203.73888888888888
369684.0,A,3,13196.0,100,131.96
369684.0,B,9,4164.5,8,520.5625
369684.0,A,9,8499.5,53,160.3679245283019
371486.0,B,6,16143.0,14,1153.0714285714287
371486.0,A,6,210.5,1,210.5
371486.0,A,0,29962.0,1,29962.0
371486.0,B,0,36954.5,1,36954.5
371486.0,B,3,18150.5,85,213.53529411764706
371486.0,A,3,10973.0,85,129.09411764705882
371486.0,B,9,4661.5,7,665.9285714285714
371486.0,A,9,10717.0,52,206.09615384615384
373287.0,B,6,17979.0,13,1383.0
373287.0,A,6,1357.5,4,339.375
373287.0,A,0,29188.0,1,29188.0
373287.0,B,0,36618.0,1,36618.0
373287.0,B,3,15546.0,88,176.6590909090909
373287.0,A,3,10476.5,91,115.12637362637362
373287.0,B,9,3228.5,9,358.72222222222223
373287.0,A,9,8174.0,54,151.37037037037038
375089.0,B,6,10046.5,12,837.2083333333334
375089.0,A,6,220.0,1,220.0
375089.0,A,0,24813.5,2,12406.75
375089.0,B,0,35342.0,2,17671.0
375089.0,B,3,16078.0,87,184.80459770114942
375089.0,A,3,11956.5,90,132.85
375089.0,B,9,3537.5,8,442.1875
375089.0,A,9,8332.5,50,166.65
376890.0,B,6,10197.5,12,849.7916666666666
376890.0,A,6,0,0,0
376890.0,A,0,23892.0,2,11946.0
376890.0,B,0,34176.5,1,34176.5
376890.0,B,3,15948.5,88,181.23295454545453
376890.0,A,3,11846.5,98,120.88265306122449
376890.0,B,9,3762.5,8,470.3125
376890.0,A,9,9740.0,61,159.672131147541
378691.0,B,6,10484.5,16,655.28125
378691.0,A,6,497.0,2,248.5
378691.0,A,0,22925.0,2,11462.5
378691.0,B,0,33278.5,1,33278.5
378691.0,B,3,14790.0,95,155.68421052631578
378691.0,A,3,9250.5,74,125.00675675675676
378691.0,B,9,3666.0,8,458.25
378691.0,A,9,10234.5,56,182.75892857142858
380493.0,B,6,11083.0,10,1108.3
380493.0,A,6,1085.0,3,361.6666666666667
380493.0,A,0,22491.5,1,22491.5
380493.0,B,0,30800.5,1,30800.5
380493.0,B,3,14694.5,86,170.86627906976744
380493.0,A,3,9277.5,78,118.9423076923077
380493.0,B,9,2039.5,5,407.9
380493.0,A,9,8343.5,59,141.41525423728814
382294.0,B,6,10536.5,10,1053.65
382294.0,A,6,201.0,1,201.0
382294.0,A,0,23850.5,2,11925.25
382294.0,B,0,32906.5,1,32906.5
382294.0,B,3,16424.0,82,200.29268292682926
382294.0,A,3,12039.0,91,132.2967032967033
382294.0,B,9,4202.0,8,525.25
382294.0,A,9,10563.0,59,179.03389830508473
384096.0,B,6,14073.5,13,1082.576923076923
384096.0,A,6,909.0,2,454.5
384096.0,A,0,23082.5,2,11541.25
384096.0,B,0,30914.0,1,30914.0
384096.0,B,3,14301.0,95,150.53684210526316
384096.0,A,3,12340.0,71,173.80281690140845
384096.0,B,9,2076.0,5,415.2
384096.0,A,9,10564.0,55,192.07272727272726
385897.0,B,6,11838.0,12,986.5
385897.0,A,6,1709.0,3,569.6666666666666
385897.0,A,0,22472.0,1,22472.0
385897.0,B,0,31774.0,2,15887.0
385897.0,B,3,14889.0,90,165.43333333333334
385897.0,A,3,9882.0,88,112.29545454545455
385897.0,B,9,3854.5,8,481.8125
385897.0,A,9,8577.0,57,150.47368421052633
387699.0,B,6,13087.0,13,1006.6923076923077
387699.0,A,6,491.0,2,245.5
387699.0,A,0,24260.0,2,12130.0
387699.0,B,0,32788.5,1,32788.5
387699.0,B,3,15702.0,88,178.4318181818182
387699.0,A,3,12528.0,79,158.58227848101265
387699.0,B,9,6608.5,8,826.0625
387699.0,A,9,9183.5,54,170.0648148148148
389500.0,B,6,13386.5,17,787.4411764705883
389500.0,A,6,1743.5,3,581.1666666666666
389500.0,A,0,22377.0,2,11188.5
389500.0,B,0,31812.0,1,31812.0
389500.0,B,3,14100.0,90,156.66666666666666
389500.0,A,3,9797.5,78,125.60897435897436
389500.0,B,9,4839.0,9,537.6666666666666
389500.0,A,9,10203.0,60,170.05
391302.0,B,6,15373.0,15,1024.8666666666666
391302.0,A,6,1567.0,3,522.3333333333334
391302.0,A,0,24487.5,1,24487.5
391302.0,B,0,33733.0,2,16866.5
391302.0,B,3,15313.5,89,172.06179775280899
391302.0,A,3,10344.5,75,137.92666666666668
391302.0,B,9,5682.0,9,631.3333333333334
391302.0,A,9,10736.0,60,178.93333333333334
393103.0,B,6,20282.5,12,1690.2083333333333
393103.0,A,6,1909.5,4,477.375
393103.0,A,0,26552.5,1,26552.5
393103.0,B,0,42288.0,2,21144.0
393103.0,B,3,15320.5,7,2188.6428571428573
393103.0,A,3,11146.5,87,128.1206896551724
393103.0,B,9,4363.0,9,484.77777777777777
393103.0,A,9,10734.5,61,175.97540983606558
394904.0,B,6,17565.5,15,1171.0333333333333
394904.0,A,6,212.5,1,212.5
394904.0,A,0,27825.0,1,27825.0
394904.0,B,0,33447.5,1,33447.5
394904.0,B,3,14379.5,15,958.6333333333333
394904.0,A,3,13243.0,83,159.55421686746988
394904.0,B,9,5165.0,8,645.625
394904.0,A,9,8718.5,55,158.51818181818183
396706.0,B,6,20717.5,12,1726.4583333333333
396706.0,A,6,1112.0,3,370.6666666666667
396706.0,A,0,29154.5,1,29154.5
396706.0,B,0,34938.5,2,17469.25
396706.0,B,3,18010.5,11,1637.3181818181818
396706.0,A,3,11016.5,92,119.7445652173913
396706.0,B,9,4478.0,9,497.55555555555554
396706.0,A,9,10790.0,54,199.8148148148148
398507.0,B,6,20609.5,11,1873.590909090909
398507.0,A,6,2060.5,6,343.4166666666667
398507.0,A,0,30748.5,1,30748.5
398507.0,B,0,37303.0,3,12434.333333333334
398507.0,B,3,20342.0,11,1849.2727272727273
398507.0,A,3,13698.5,95,144.19473684210527
398507.0,B,9,4220.5,8,527.5625
398507.0,A,9,9175.5,61,150.41803278688525
400308.0,B,6,21264.5,15,1417.6333333333334
400308.0,A,6,807.0,2,403.5
400308.0,A,0,31307.5,1,31307.5
400308.0,B,0,38718.0,1,38718.0
400308.0,B,3,18780.5,11,1707.3181818181818
400308.0,A,3,13576.0,91,149.1868131868132
400308.0,B,9,4885.0,9,542.7777777777778
400308.0,A,9,11418.5,63,181.24603174603175
402110.0,B,6,19449.0,16,1215.5625
402110.0,A,6,893.0,2,446.5
402110.0,A,0,31985.0,1,31985.0
402110.0,B,0,38897.0,1,38897.0
402110.0,B,3,19542.0,11,1776.5454545454545
402110.0,A,3,13304.5,95,140.04736842105262
402110.0,B,9,6199.5,9,688.8333333333334
402110.0,A,9,11454.0,56,204.53571428571428
403911.0,B,6,20723.5,15,1381.5666666666666
403911.0,A,6,3349.0,8,418.625
403911.0,A,0,29956.0,1,29956.0
403911.0,B,0,39519.0,3,13173.0
403911.0,B,3,21801.0,8,2725.125
403911.0,A,3,14271.5,91,156.82967032967034
403911.0,B,9,5888.5,10,588.85
403911.0,A,9,3692.0,9,410.22222222222223
405713.0,B,6,21435.0,14,1531.0714285714287
405713.0,A,6,2606.0,5,521.2
405713.0,A,0,30530.5,1,30530.5
405713.0,B,0,39998.0,1,39998.0
405713.0,B,3,20701.0,10,2070.1
405713.0,A,3,13820.5,86,160.70348837209303
405713.0,B,9,7123.0,10,712.3
405713.0,A,9,3968.5,12,330.7083333333333
407514.0,B,6,22808.5,12,1900.7083333333333
407514.0,A,6,1895.5,5,379.1
407514.0,A,0,31320.5,1,31320.5
407514.0,B,0,39068.0,1,39068.0
407514.0,B,3,21132.0,9,2348.0
407514.0,A,3,13156.0,84,156.61904761904762
407514.0,B,9,5222.0,10,522.2
407514.0,A,9,3301.5,6,550.25
409315.0,B,6,22615.5,16,1413.46875
409315.0,A,6,3585.5,7,512.2142857142857
409315.0,A,0,30433.0,1,30433.0
409315.0,B,0,39922.5,2,19961.25
409315.0,B,3,21371.5,10,2137.15
409315.0,A,3,13910.0,95,146.42105263157896
409315.0,B,9,6666.5,8,833.3125
409315.0,A,9,4022.5,9,446.94444444444446
411117.0,B,6,21237.5,14,1516.9642857142858
411117.0,A,6,3446.5,6,574.4166666666666
411117.0,A,0,31081.5,1,31081.5
411117.0,B,0,40699.0,2,20349.5
411117.0,B,3,21779.0,16,1361.1875
411117.0,A,3,13797.5,98,140.7908163265306
411117.0,B,9,8451.5,9,939.0555555555555
411117.0,A,9,3876.0,10,387.6
412918.0,B,6,21689.0,11,1971.7272727272727
412918.0,A,6,3891.0,7,555.8571428571429
412918.0,A,0,31060.0,1,31060.0
412918.0,B,0,40716.5,1,40716.5
412918.0,B,3,21535.0,15,1435.6666666666667
412918.0,A,3,14063.5,96,146.49479166666666
412918.0,B,9,8362.5,7,1194.642857142857
412918.0,A,9,4214.5,12,351.2083333333333
414719.0,B,6,23639.0,12,1969.9166666666667
414719.0,A,6,3448.0,8,431.0
414719.0,A,0,31353.0,1,31353.0
414719.0,B,0,39566.0,2,19783.0
414719.0,B,3,22198.5,8,2774.8125
414719.0,A,3,13585.5,85,159.8294117647059
414719.0,B,9,5568.0,11,506.1818181818182
414719.0,A,9,4110.0,9,456.6666666666667
416521.0,B,6,23975.5,11,2179.590909090909
416521.0,A,6,3158.5,6,526.4166666666666
416521.0,A,0,30997.5,1,30997.5
416521.0,B,0,39976.0,3,13325.333333333334
416521.0,B,3,22532.5,12,1877.7083333333333
416521.0,A,3,13815.0,91,151.8131868131868
416521.0,B,9,5887.0,11,535.1818181818181
416521.0,A,9,4181.5,9,464.6111111111111
418322.0,B,6,25513.5,10,2551.35
418322.0,A,6,1451.0,4,362.75
418322.0,A,0,32476.0,1,32476.0
418322.0,B,0,39868.0,1,39868.0
418322.0,B,3,21699.0,13,1669.1538461538462
418322.0,A,3,13822.5,96,143.984375
418322.0,B,9,6178.5,10,617.85
418322.0,A,9,4413.0,10,441.3
420123.0,B,6,23381.5,15,1558.7666666666667
420123.0,A,6,3503.5,6,583.9166666666666
420123.0,A,0,31136.0,1,31136.0
420123.0,B,0,40934.0,3,13644.666666666666
420123.0,B,3,23548.5,7,3364.0714285714284
420123.0,A,3,12461.5,85,146.60588235294117
420123.0,B,9,7764.0,10,776.4
420123.0,A,9,5173.5,12,431.125
421924.0,B,6,23902.5,11,2172.9545454545455
421924.0,A,6,4417.0,9,490.77777777777777
421924.0,A,0,30941.5,1,30941.5
421924.0,B,0,41397.5,2,20698.75
421924.0,B,3,23860.5,10,2386.05
421924.0,A,3,13755.5,92,149.5163043478261
421924.0,B,9,7732.0,11,702.9090909090909
421924.0,A,9,5831.0,15,388.73333333333335
423726.0,B,6,24559.5,13,1889.1923076923076
423726.0,A,6,4034.5,7,576.3571428571429
423726.0,A,0,30951.5,1,30951.5
423726.0,B,0,41300.0,2,20650.0
423726.0,B,3,23565.5,9,2618.3888888888887
423726.0,A,3,13249.0,86,154.0581395348837
423726.0,B,9,7294.5,8,911.8125
423726.0,A,9,5610.0,14,400.7142857142857
425527.0,B,6,23970.0,12,1997.5
425527.0,A,6,4071.0,7,581.5714285714286
425527.0,A,0,31049.5,1,31049.5
425527.0,B,0,41427.5,1,41427.5
425527.0,B,3,23259.0,8,2907.375
425527.0,A,3,13157.5,97,135.6443298969072
425527.0,B,9,9489.5,10,948.95
425527.0,A,9,4964.0,12,413.6666666666667
427329.0,B,6,28440.5,11,2585.5
427329.0,A,6,3299.5,9,366.6111111111111
427329.0,A,0,33079.5,1,33079.5
427329.0,B,0,40189.5,2,20094.75
427329.0,B,3,22765.0,10,2276.5
427329.0,A,3,13786.0,92,149.84782608695653
427329.0,B,9,6949.5,11,631.7727272727273
427329.0,A,9,4944.5,10,494.45
429130.0,B,6,24716.0,13,1901.2307692307693
429130.0,A,6,2442.0,6,407.0
429130.0,A,0,32873.5,1,32873.5
429130.0,B,0,40178.0,1,40178.0
429130.0,B,3,22729.5,11,2066.318181818182
429130.0,A,3,13677.0,84,162.82142857142858
429130.0,B,9,7142.0,10,714.2
429130.0,A,9,5269.5,11,479.04545454545456
430932.0,B,6,26463.5,13,2035.6538461538462
430932.0,A,6,3884.5,7,554.9285714285714
430932.0,A,0,32043.0,1,32043.0
430932.0,B,0,39997.5,4,9999.375
430932.0,B,3,23795.0,10,2379.5
430932.0,A,3,13205.5,93,141.99462365591398
430932.0,B,9,7213.5,12,601.125
430932.0,A,9,5469.0,13,420.6923076923077
432733.0,B,6,25634.5,14,1831.0357142857142
432733.0,A,6,4871.0,8,608.875
432733.0,A,0,31408.0,1,31408.0
432733.0,B,0,41064.0,2,20532.0
432733.0,B,3,25082.0,10,2508.2
432733.0,A,3,13400.5,85,157.6529411764706
432733.0,B,9,8447.5,8,1055.9375
432733.0,A,9,6382.5,15,425.5
434534.0,B,6,25009.5,14,1786.392857142857
434534.0,A,6,3107.5,5,621.5
434534.0,A,0,32915.0,1,32915.0
434534.0,B,0,40494.5,2,20247.25
434534.0,B,3,24469.5,17,1439.3823529411766
434534.0,A,3,14355.5,88,163.1306818181818
434534.0,B,9,10061.5,9,1117.9444444444443
434534.0,A,9,5527.0,13,425.15384615384613
436336.0,B,6,26709.5,11,2428.1363636363635
436336.0,A,6,4705.5,9,522.8333333333334
436336.0,A,0,32065.0,1,32065.0
436336.0,B,0,40781.5,1,40781.5
436336.0,B,3,25214.0,9,2801.5555555555557
436336.0,A,3,14294.0,80,178.675
436336.0,B,9,7511.5,13,577.8076923076923
436336.0,A,9,6041.0,15,402.73333333333335
438137.0,B,6,26707.0,14,1907.642857142857
438137.0,A,6,3670.0,6,611.6666666666666
438137.0,A,0,31847.0,1,31847.0
438137.0,B,0,41390.0,3,13796.666666666666
438137.0,B,3,24377.5,10,2437.75
438137.0,A,3,13909.5,88,158.0625
438137.0,B,9,7565.0,13,581.9230769230769
438137.0,A,9,6603.0,14,471.64285714285717
439938.0,B,6,24958.0,12,2079.8333333333335
439938.0,A,6,3334.5,5,666.9
439938.0,A,0,30625.5,1,30625.5
439938.0,B,0,39745.5,3,13248.5
439938.0,B,3,23467.0,10,2346.7
439938.0,A,3,14049.0,89,157.85393258426967
439938.0,B,9,6619.0,13,509.15384615384613
439938.0,A,9,6746.5,16,421.65625
441740.0,B,6,25029.0,12,2085.75
441740.0,A,6,4775.0,8,596.875
441740.0,A,0,32023.0,1,32023.0
441740.0,B,0,42294.0,2,21147.0
441740.0,B,3,25475.0,13,1959.6153846153845
441740.0,A,3,13640.0,86,158.6046511627907
441740.0,B,9,10401.0,9,1155.6666666666667
441740.0,A,9,6877.0,16,429.8125
443541.0,B,6,26815.0,10,2681.5
443541.0,A,6,4171.0,8,521.375
443541.0,A,0,32197.0,1,32197.0
443541.0,B,0,41518.5,3,13839.5
443541.0,B,3,25270.0,9,2807.777777777778
443541.0,A,3,13102.0,86,152.34883720930233
443541.0,B,9,7316.0,12,609.6666666666666
443541.0,A,9,6796.0,16,424.75
445342.0,B,6,24590.0,14,1756.4285714285713
445342.0,A,6,2959.5,4,739.875
445342.0,A,0,32800.0,1,32800.0
445342.0,B,0,42030.5,2,21015.25
445342.0,B,3,25740.0,16,1608.75
445342.0,A,3,13848.0,94,147.31914893617022
445342.0,B,9,9621.5,9,1069.0555555555557
445342.0,A,9,7023.0,15,468.2
447144.0,B,6,28307.5,13,2177.5
447144.0,A,6,1988.0,6,331.3333333333333
447144.0,A,0,32806.5,1,32806.5
447144.0,B,0,39816.0,1,39816.0
447144.0,B,3,21453.0,13,1650.2307692307693
447144.0,A,3,13588.0,88,154.4090909090909
447144.0,B,9,5892.5,8,736.5625
447144.0,A,9,6004.5,12,500.375
448945.0,B,6,18523.0,15,1234.8666666666666
448945.0,A,6,2030.5,4,507.625
448945.0,A,0,27760.5,1,27760.5
448945.0,B,0,37589.5,2,18794.75
448945.0,B,3,17148.0,15,1143.2
448945.0,A,3,12538.0,85,147.50588235294117
448945.0,B,9,6559.5,9,728.8333333333334
448945.0,A,9,6366.5,13,489.7307692307692
450746.0,B,6,20171.0,13,1551.6153846153845
450746.0,A,6,3001.5,4,750.375
450746.0,A,0,27255.0,1,27255.0
450746.0,B,0,37926.5,1,37926.5
450746.0,B,3,17444.5,14,1246.0357142857142
450746.0,A,3,9477.0,77,123.07792207792208
450746.0,B,9,6694.5,10,669.45
450746.0,A,9,6611.0,16,413.1875
452548.0,B,6,17087.5,12,1423.9583333333333
452548.0,A,6,1274.0,4,318.5
452548.0,A,0,25796.0,2,12898.0
452548.0,B,0,34382.5,1,34382.5
452548.0,B,3,11309.5,15,753.9666666666667
452548.0,A,3,12167.0,77,158.01298701298703
452548.0,B,9,4526.5,9,502.94444444444446
452548.0,A,9,5897.0,12,491.4166666666667
454349.0,B,6,16399.0,11,1490.8181818181818
454349.0,A,6,1199.5,3,399.8333333333333
454349.0,A,0,23039.0,4,5759.75
454349.0,B,0,32080.5,2,16040.25
454349.0,B,3,7220.5,10,722.05
454349.0,A,3,11597.0,80,144.9625
454349.0,B,9,3035.5,5,607.1
454349.0,A,9,5412.0,11,492.0
456151.0,B,6,14268.0,16,891.75
456151.0,A,6,2766.0,4,691.5
456151.0,A,0,19970.0,4,4992.5
456151.0,B,0,30005.0,2,15002.5
456151.0,B,3,5102.5,9,566.9444444444445
456151.0,A,3,8476.0,78,108.66666666666667
456151.0,B,9,2235.0,5,447.0
456151.0,A,9,6158.5,15,410.56666666666666
457952.0,B,6,9995.0,13,768.8461538461538
457952.0,A,6,637.5,2,318.75
457952.0,A,0,15637.5,5,3127.5
457952.0,B,0,27098.5,4,6774.625
457952.0,B,3,2092.5,3,697.5
457952.0,A,3,7468.0,63,118.53968253968254
457952.0,B,9,2664.0,4,666.0
457952.0,A,9,4727.5,10,472.75
459753.0,B,6,17174.0,12,1431.1666666666667
459753.0,A,6,3802.0,7,543.1428571428571
459753.0,A,0,23071.0,2,11535.5
459753.0,B,0,29877.0,5,5975.4
459753.0,B,3,6515.0,14,465.35714285714283
459753.0,A,3,8972.0,78,115.02564102564102
459753.0,B,9,2838.0,8,354.75
459753.0,A,9,6352.0,14,453.7142857142857
461555.0,B,6,22675.0,15,1511.6666666666667
461555.0,A,6,4471.0,6,745.1666666666666
461555.0,A,0,28874.0,1,28874.0
461555.0,B,0,35402.5,2,17701.25
461555.0,B,3,10448.0,13,803.6923076923077
461555.0,A,3,12771.0,85,150.24705882352941
461555.0,B,9,6514.0,11,592.1818181818181
461555.0,A,9,7984.0,17,469.6470588235294
463356.0,B,6,29608.0,12,2467.3333333333335
463356.0,A,6,3142.5,8,392.8125
463356.0,A,0,30855.5,1,30855.5
463356.0,B,0,36230.5,1,36230.5
463356.0,B,3,12692.0,13,976.3076923076923
463356.0,A,3,13837.0,90,153.74444444444444
463356.0,B,9,6455.0,11,586.8181818181819
463356.0,A,9,6842.0,13,526.3076923076923
465157.0,B,6,27381.5,11,2489.2272727272725
465157.0,A,6,6154.0,10,615.4
465157.0,A,0,31650.5,1,31650.5
465157.0,B,0,40270.5,3,13423.5
465157.0,B,3,21636.0,10,2163.6
465157.0,A,3,13954.5,89,156.7921348314607
465157.0,B,9,10637.5,11,967.0454545454545
465157.0,A,9,8426.5,16,526.65625
466958.0,B,6,29452.0,13,2265.5384615384614
466958.0,A,6,5970.5,12,497.5416666666667
466958.0,A,0,32612.0,1,32612.0
466958.0,B,0,47795.5,2,23897.75
466958.0,B,3,25990.0,9,2887.777777777778
466958.0,A,3,13906.0,90,154.51111111111112
466958.0,B,9,9032.0,14,645.1428571428571
466958.0,A,9,8288.5,17,487.55882352941177
468760.0,B,6,28244.5,12,2353.7083333333335
468760.0,A,6,5574.0,8,696.75
468760.0,A,0,32402.5,1,32402.5
468760.0,B,0,42083.5,1,42083.5
468760.0,B,3,27641.0,16,1727.5625
468760.0,A,3,14334.5,85,168.64117647058825
468760.0,B,9,11223.5,9,1247.0555555555557
468760.0,A,9,9201.0,20,460.05
470561.0,B,6,27772.0,11,2524.7272727272725
470561.0,A,6,5667.0,7,809.5714285714286
470561.0,A,0,32785.5,1,32785.5
470561.0,B,0,44270.5,2,22135.25
470561.0,B,3,28030.0,18,1557.2222222222222
470561.0,A,3,13459.0,94,143.18085106382978
470561.0,B,9,11141.0,9,1237.888888888889
470561.0,A,9,8810.5,18,489.47222222222223
472362.0,B,6,27672.5,11,2515.681818181818
472362.0,A,6,6088.0,8,761.0
472362.0,A,0,32468.0,1,32468.0
472362.0,B,0,43084.0,2,21542.0
472362.0,B,3,28301.5,15,1886.7666666666667
472362.0,A,3,14021.0,94,149.1595744680851
472362.0,B,9,11660.5,9,1295.611111111111
472362.0,A,9,9349.0,19,492.05263157894734
474164.0,B,6,33924.5,10,3392.45
474164.0,A,6,5489.0,11,499.0
474164.0,A,0,32971.0,1,32971.0
474164.0,B,0,41625.0,3,13875.0
474164.0,B,3,28010.0,10,2801.0
474164.0,A,3,13429.5,96,139.890625
474164.0,B,9,8884.5,13,683.4230769230769
474164.0,A,9,8370.5,17,492.38235294117646
475965.0,B,6,28266.5,12,2355.5416666666665
475965.0,A,6,6094.0,7,870.5714285714286
475965.0,A,0,32738.0,1,32738.0
475965.0,B,0,43713.0,1,43713.0
475965.0,B,3,28465.5,15,1897.7
475965.0,A,3,14251.0,97,146.91752577319588
475965.0,B,9,12042.0,11,1094.7272727272727
475965.0,A,9,9185.5,18,510.30555555555554
477767.0,B,6,29368.0,11,2669.818181818182
477767.0,A,6,5951.5,7,850.2142857142857
477767.0,A,0,32477.5,1,32477.5
477767.0,B,0,42728.5,2,21364.25
477767.0,B,3,29130.5,14,2080.75
477767.0,A,3,15018.0,88,170.6590909090909
477767.0,B,9,11485.0,11,1044.090909090909
477767.0,A,9,10056.0,20,502.8
479569.0,B,6,29295.0,13,2253.4615384615386
479569.0,A,6,6922.0,10,692.2
479569.0,A,0,32550.5,1,32550.5
479569.0,B,0,44069.5,4,11017.375
479569.0,B,3,28840.0,14,2060.0
479569.0,A,3,13720.0,92,149.1304347826087
479569.0,B,9,11491.5,11,1044.6818181818182
479569.0,A,9,9371.0,18,520.6111111111111
481370.0,B,6,29016.5,13,2232.0384615384614
481370.0,A,6,6488.5,8,811.0625
481370.0,A,0,32678.5,1,32678.5
481370.0,B,0,43182.0,1,43182.0
481370.0,B,3,28651.0,15,1910.0666666666666
481370.0,A,3,15350.0,97,158.24742268041237
481370.0,B,9,12300.5,8,1537.5625
481370.0,A,9,10270.0,20,513.5
483171.0,B,6,30871.5,8,3858.9375
483171.0,A,6,4398.0,7,628.2857142857143
483171.0,A,0,35026.0,1,35026.0
483171.0,B,0,42705.5,1,42705.5
483171.0,B,3,28759.0,13,2212.230769230769
483171.0,A,3,13972.5,93,150.24193548387098
483171.0,B,9,9602.0,13,738.6153846153846
483171.0,A,9,8496.0,17,499.7647058823529
484973.0,B,6,32817.0,10,3281.7
484973.0,A,6,4784.0,8,598.0
484973.0,A,0,34857.0,1,34857.0
484973.0,B,0,43240.5,1,43240.5
484973.0,B,3,28204.5,12,2350.375
484973.0,A,3,14250.0,101,141.0891089108911
484973.0,B,9,9844.5,11,894.9545454545455
484973.0,A,9,8527.0,16,532.9375
486774.0,B,6,30537.0,11,2776.090909090909
486774.0,A,6,7237.0,11,657.9090909090909
486774.0,A,0,32522.0,1,32522.0
486774.0,B,0,42955.5,3,14318.5
486774.0,B,3,29734.0,11,2703.090909090909
486774.0,A,3,14715.0,89,165.3370786516854
486774.0,B,9,11076.5,13,852.0384615384615
486774.0,A,9,9295.5,16,580.96875
488576.0,B,6,28470.0,10,2847.0
488576.0,A,6,5670.5,8,708.8125
488576.0,A,0,32621.5,1,32621.5
488576.0,B,0,42815.5,2,21407.75
488576.0,B,3,28335.0,21,1349.2857142857142
488576.0,A,3,14407.0,85,169.49411764705883
488576.0,B,9,12297.0,7,1756.7142857142858
488576.0,A,9,10679.0,22,485.40909090909093
490377.0,B,6,20358.0,14,1454.142857142857
490377.0,A,6,5134.0,9,570.4444444444445
490377.0,A,0,26028.5,2,13014.25
490377.0,B,0,37684.0,1,37684.0
490377.0,B,3,19514.0,15,1300.9333333333334
490377.0,A,3,9305.0,78,119.2948717948718
490377.0,B,9,8939.5,11,812.6818181818181
490377.0,A,9,8830.0,18,490.55555555555554
492180.0,B,6,22114.5,12,1842.875
492180.0,A,6,4125.0,7,589.2857142857143
492180.0,A,0,26762.5,2,13381.25
492180.0,B,0,34099.0,4,8524.75
492180.0,B,3,16902.0,13,1300.1538461538462
492180.0,A,3,11323.0,86,131.6627906976744
492180.0,B,9,6598.0,13,507.53846153846155
492180.0,A,9,8011.0,17,471.2352941176471
493981.0,B,6,35756.0,10,3575.6
493981.0,A,6,7929.5,11,720.8636363636364
493981.0,A,0,33145.5,1,33145.5
493981.0,B,0,41241.0,3,13747.0
493981.0,B,3,28316.0,11,2574.181818181818
493981.0,A,3,9923.0,87,114.05747126436782
493981.0,B,9,10161.5,14,725.8214285714286
493981.0,A,9,10514.5,21,500.6904761904762
495783.0,B,6,26516.5,12,2209.7083333333335
495783.0,A,6,7279.5,9,808.8333333333334
495783.0,A,0,31462.5,1,31462.5
